userid,filled_atype2
4e772678564584483eaa048ea8256745e7a36fcf6063b6a9ae04c3d1588597ba,NonEnglish
4e7aa589467d5b673858b76953eb12c6ddf50a05526b891d3990d845e25f66ce,RightTroll
4ec1ef023812e2667c109fcf22172e246df7f1e88073aba76cd1b0eab12d4aa6,HashtagGamer
4ed804484e9a789a162cd147a863cfcc1a0e73c4dc39775740d903c0336b85d3,NonEnglish
4ee74271f2d71ead3db0ce797a13ad93464796687f8fa35d9ddbb4692d2284e0,RightTroll
4eee95263cb731be3edd9e06a0b4bd4832f82be94820020e44e98993c24d11ac,LeftTroll
4ef52de0c7665bea4b6166a6a1676360a3174833415c1245af01ffee1052faa4,NonEnglish
4ef692457f3a4e1a4599220a11e79b209ab2bfc300195ad106eedb2eb7708342,Fearmonger
4ef795edcc13e49d4a99d7d725ba7e0a0ecb49ba2789e693b843a41c0141b0d0,NonEnglish
4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,RightTroll
4f270cf2cc09b554bf22c7eef10c3a61a146c03b69fe5085f91c315ecda480b0,NonEnglish
4f34a460a0122c4337d3fc321f198d185660ce53e96f2870a929d94167473b81,NonEnglish
4f36e5750305a0f3e4aa3404108aa8bfb5ff7825ec3aa48492441774f6281638,NonEnglish
4f49b3a6aa1f47f1e2fa16cd9436066bc8134e88e2305d10026e7230f89778d5,NonEnglish
4f6b46201c7d861413a940d5346d7ebd553768f1f376f57a60c185705a32374e,Fearmonger
4f6e2dd52e7ba4df03e2741b2e62d133a6a6792001bf7e857f869902d60dbb42,NonEnglish
4f8a08a1e7a7f3cb205b7ed71f6882e7ed5a338d80d86079fa23cd28751a8fee,NonEnglish
4f8e83d03019de0b7e5a69a37cdbcbc805b7b2e76d5b73627c38768f8269dbb3,RightTroll
4f96e49d992fd5f105a17491805994922440be97955a15c84bbbaa6f27d4db5e,NonEnglish
4f9c0d7853fb33eb1b9392c4ea17e2efa0c36b3914eaf0efb063c6f2c240325a,Fearmonger
4fa9f88d08a5e163d82d4708a890ae1b2c38ffac9e0472d2d585784326108ab9,Unknown
4fafd6c9eda98e177bf5df6f003851cbf59f22628766af513b106196621b439d,RightTroll
4fd2ce01c6dfc5f4ae2b74fff75772b0459c5ff0815bc381704b5ea0d6b8f8b5,Fearmonger
500240550fb81915bdd63d94aa29e73176bff5048595b5ec4b1b5211a95f71b5,LeftTroll
50254e2f4e0832d99b9dee64b1fe5faf2b1566e17126aebb2e7735f02f42165c,NonEnglish
5029a3b168558281b67f5b5ee697165c84f76b8d9a26c0bf8b56fd6dc9b1383a,NonEnglish
503755dd44da5c71d1271a8ccf2bb718bce44e26bf4b132ac5cd18098720a181,NonEnglish
5048565777ba6afc0fa9bbed159621e058b7e8cf17afb017ffa199798dccd9f3,NonEnglish
5049f34e1bd172f838ef92f24e3cf38368718a20f5f9c23e471854f5298be26b,RightTroll
506b4a46f4e2014f600bdcf1383d27688bbabf46e01a12f476ada9db89925f2d,NonEnglish
507199e8e003ae11f252a980c341ceca478c77fa69c7f8b84501ae5c811a789c,Fearmonger
508761973,NonEnglish
50b99bd643d56023b8f8a88fb47c9bc0920daf1d59d8b59979080d527e11484b,NonEnglish
50becc5f58478e4de0b6190a347ab1f3960e62cfdcaef15a908f3e8a1aaa8b1a,NonEnglish
50c8d2de469e9f61505682dee5c5122b1bcef224f26ff1b2ea19aeba7e1a05c5,Unknown
50d1108647317d85c7a4c4446d2b0bb94d287bb1f817023c80a391a0ca4c63cc,Fearmonger
50d23d6cc469022cbd45d29ffcf6bcc5be4e6c31a60aaffb90841e193c11f799,Fearmonger
50e174391fcce873913b27b70e4419e6eebdf705dcc8883efd50a068fcc2c175,RightTroll
51000fda29a655746890011f33b03085ea5e55495b269ac8a605d6194ea2d87b,Fearmonger
5126e38762c863a3fa30d1a0e551ad1bde2d5c3445324862d6b86be41f43d17b,RightTroll
512cf16db4da2f0adca2714273b337e62574bd054aee279ecf42fe4fdcf6c7d1,RightTroll
5152de319b5e37350097143fe5169d34811ae4f3124c452a936424fcb5e4c031,LeftTroll
5166b5b64e476ed3b9e70ccc4848a0af6b345f350a4f722db6d6288de47dfe07,NonEnglish
518bbe72ab80cf042d530521d2930b81126cbd634d2d4ff3629b1994a433604f,Fearmonger
51adfd241872a1a089e54af26c16bca732b6a99b943f9fba5ac83f694ebb185a,NonEnglish
51af2af36137bf7bb67bc33728668e9571c3891df6522e39989328cb307b7876,NonEnglish
51afddd360e8bef7dde0aafbd450ca3426d30a6cfc1efbc740aae9e4336d796b,Fearmonger
51d25030fad3764e2c64a279800b0f7207fb2c063c796504f667e8a1e3705660,NonEnglish
51df78af6ca695292bff18b99acb88e5ee3c96108094304a26e46ba3b712fa98,Fearmonger
51eca1785544000e2ede3e5d25ea3b32492f33e27ee7e88241670eb1bb3adada,Fearmonger
5207ac5d64e6fc63545245abb2976baf53406237057d2140274216531ed96d28,NonEnglish
520949857c7078b34681d1eb9823357531b6c9e7b90462781c6eba345c2b7c07,NonEnglish
52097ebf36ea47af5e4e8a3c8c4f36076bc31345c1e58b73e1407f8da4523dab,NonEnglish
5211e49f55c5e7e85c4165a4b206bc2b40a213dcd5388f553da9ecb88fa00385,NonEnglish
523649f043407b9e237008df5cd9ed5182cf53e8a3580dfb8ec0a32827519fc8,LeftTroll
52427a8fbf86f80053dcbeb250a2303c8f58eae625a1c66adcfb4408c577fe16,Fearmonger
5249f6db5a0fde94d56f2c25d56a61058ba6a76491dc4d42a80ff1fa6ad45a71,Fearmonger
526b85ea68795e2341f1a60f7a711540ad8039107065281890fa5f5cd924f6fa,Fearmonger
526d7c6abedfc1625aa8ef179fbcd4872ea763282668c49a17877a1cba6cbaed,NonEnglish
52a5eb04b4fc3ff9bb966c11783d3e7a8941a553c7ce38799564b6070ff40144,NonEnglish
52a7b3b1afc05fd087a2fe980c143a6a3cde7f6bbd99a84400775fab42066a26,Unknown
52c0f4529b1ac033034e371d9cc6e1fc1724bf0183d0184b970c83e8841fcee2,Fearmonger
52d3bd22c9b34ac5ac388454839689c9449e9459238b85bd82f148826edc7fb5,NonEnglish
52dc957473dcea8dd198cb6b0cae74c40b9aa142ecdc93b3bc13f325bdc6085d,Fearmonger
52efe8989e1f3575b124b1a12bca2183c83f9c87dcca1c4dd65cef4d6d281f53,RightTroll
52feb8f05c824b8c3b30432fd7aa27b058604ffbdd7aa10056540cce86ea8299,NonEnglish
533bd35fdbbec65d406b13a6a6e128c0604f41a8e9c1bd83a211860a46d9c508,HashtagGamer
533dd90b74fff59f49b9daab60319c31fe728a75b8a28dfdcfa91ff03885e2b7,NonEnglish
534b90ec35e88f6f38107a6d204e348288c01b5dee78a05e34567d24c6a6459d,NonEnglish
535791711,NonEnglish
53629582cc98baf9fa131a32c56f62cf384c17e12d42c6b2e330be47b0d552c8,NonEnglish
539ad2a308023aabf651f12ac0b6f28a9214b86a1a4e43a24df5dfe2fed72b1d,RightTroll
53af1887d91472f63c8639ce894a58d09a86691f114b62b8f67ed6315ec1486e,Fearmonger
53d6b7e23c73c7c842e44121dc5dd5143129610d902098d8a61fdcc29ae67a24,Unknown
53dc683b951d40add5f88cebf135ba8148ce7b318a133c332b7a65dca42218ad,Unknown
53f0808bb42f1714f7cbcac7785529cef7ff62b4ede5ce80affb764a4e45aaf6,Fearmonger
5417c41cc4c1c0748c36723ed5e1a614dd83c0637f4d31f909d0e76dacff274b,NonEnglish
542761a778648505237aaac2cb975427ce60439d817e18d387b76ee74e57c3ed,NonEnglish
5439da9d732d7475b54858fcf54ad873d096def352b86d24f55cbe8eff59cb71,Unknown
544ffc2a3ab3cf83eccf320cc33921c8afa5e4e8864973e0410563235555c4ba,NonEnglish
5476338a7161137f8934edfa1cd710016683bdc22980fd5a75568a0e49d556a1,NonEnglish
54832d020e5c9a606b03af6aacc5384e5c9d711f982f99f5975b430450822e4e,Fearmonger
548435500e2296a9a62fba5c27c274f167ec18ca7ba8e4f44d63a2897f1d441c,Unknown
548928d7a5083adc5c19048567a809a495f92c36d95d61d9f01e89784d08ea38,Fearmonger
54957bee5c7cd70f3f025d667882f93ea83fd5fb2c3c0cb66ee4237601293be3,NonEnglish
5497551d2d92bbaafe1ff76b93a567d32e301b62c813ccb5a3e329d0a11f9910,NonEnglish
54d7983a2d564072c50de7823a70cb5f55267aceca55b9da13d9068b85cfc06e,NonEnglish
54ecaa6e7991d0151b653ae3fff7c3385020157e294a985132a9df04706b39cf,Fearmonger
54f515c6e1a14eb41d34ee911f3a1a7268d67624e3a34e720b22f2d84ebe6558,NonEnglish
550f9849c9cf21d8d9892b9cd1a1cf62fe623966f0d8cf2662b81a6b8bdeb8a4,NonEnglish
551dfab631688ee2a83abb619fce85f1c031bd8b2a08c26b819f7ead7991a88d,NonEnglish
553d7b7320e135ce7dd5d0ad25f997f911b688e850cc73f8b689b79aefa4109b,Unknown
554f9e09c5ed42efc8e3e6dfa53a54b30ea30b10fb90879daffb5ea769939695,NonEnglish
55593e003d564ce9a087bfb71e25ace9c346afd351e9612603eb25377a65143c,NonEnglish
555f324dd0c61be9b745fdd77ff3ef66f8af26c5952dd93d0da0af004fb59fd4,RightTroll
556f4adb5af9bbebb773ed2734cc61d135ab03cd8bc41f6a8484e0993fb345ba,NonEnglish
5577e296af1dcbd8a879ae11bc5ed9cd9971eb2b079724aed3821496f92d169d,Unknown
559487c899d7361fcf6fcc64c6686b952002ffb8949ec0667193da0d18108a4b,NonEnglish
559ddb49ccc5f5c21acece5263a39c4823f9fbcaa5c8035ba538350ffb08a32f,NonEnglish
55ba49c2cf8080dde0a69f81ad2f32379439b63f77ca309a56d94d5ebe7a9c9d,NonEnglish
55c3683222d93cb773a95f5b5d781d9cc5c4e4c984735e2265ce5782d4dab9fc,NonEnglish
560017d1a5119df1960347a0262aec6d192512ce3623de1a179c4b37bf8953fc,Fearmonger
5606db9a1624caaa0b2314575010064fa367379f08168e31d69f3710d2b68bd6,Unknown
56078c7539382d72f23d6958f0c74928ae27bd6e6a798e3cfcfe661696d3fc62,LeftTroll
5625ccf109dc80b224458990f8709832900faecd798b9fa9f7d416f00db22e08,RightTroll
563e55fe8eae24b1eaedc6a9486bf98a34a183dbf7021e644470247ce3bea890,LeftTroll
564ac8e0d64e2cfbfa876f9e075564230d3bd5a3df9234b2b42cd6abea0c4253,RightTroll
5663ae8119f89c866da22da32d21a3300cf54fee85d9ef51e54ea9d5e48f1d04,NonEnglish
5667adb0979912f7534cb90fd200b8442cfd3910b7eb913c9c717d7a1750adaf,RightTroll
566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a,LeftTroll
567955ecb5045f0442bead1e41320781f91ae2e4f7b109a0cebfdee21e957a97,Fearmonger
567ba65e07c4f9356e56d1407355b133f35eb099fdc1eab7c681dec95ec2fe63,Fearmonger
56a260f1087175583b9b0dc618a4fad1e6271aa167ee08db394dd7ebb52ae737,NonEnglish
56bae4c659c2eff9343a877df79532daac02a10019adffa29a97388211c6be07,Unknown
56cf3d9cd0b960cc6992c27b7d3e53c52c2e9bc09c654e9ea488d5426dd1d525,NonEnglish
56ebdee129acc3b1b981b50899269cdadb30758f8a51119e2b138658fe935722,RightTroll
5711dcf0382ed8ba6ad89a8d1565938b0dc85b484f38fd13e4db06d4cd6d43fd,NonEnglish
571772d70695f1d107472ae6a7d2c252fbed1b3b63d2147e7dd6db2d864c1250,NonEnglish
571c63d80ddd8b426cde68724814238385b5e59a559944a975db4aa291aca4d5,Unknown
5744c546bdf9e81ea0aad223c9db4b702ccba7c81d4c11dc775963f7bcb63ea7,NonEnglish
577b8bcffe979d02ba98a1a7d7f29289f01e758beef9c263518f931b8b7db91e,NonEnglish
578473047f284a9241c1a398c45217f1e239f5212dbcfcc73c727dd3b7e7236c,NonEnglish
5788d958456ab731e042dfff6d344829c158409c1c0911d79a5de12b0a72ced1,RightTroll
578edc3731223ec2a38c8432993c5369aedf4ccc95e7f030af42912197f7a6a7,Fearmonger
57aacb9536b081385886b4118391adebd2332bc2695795e0ba167c0d4d34a3dd,RightTroll
57acc79f60292e0d3ca77a16c449dc3ddd44c14c4a5f2fc2f12e7de34a783b05,Fearmonger
57bbd96bc923f19334f3f2b40d0a4456feddb53050c6ea42a577ab69977265a9,Unknown
57f6f83add72ac7ae0953dbffd324e1f0e3ed73cb5dc2a9a394dacb39508bd1f,NonEnglish
57f7813b4c12bce3ab5fc034529a88ebd07b88e57c1791acb0edb16bf53488c8,NonEnglish
58042e6a1a0b937199109d22508e54f86fc84a0496e8ada251b4efec077bda85,NonEnglish
580dcf6bb9420701aa2b0045bcbd84d12607c0943883eaa19ba40c27af655d12,Fearmonger
581d6344219f83af5f839abddec9c7834d5d30f4e9e1230e5015633c6447228d,Fearmonger
58311d0562ab658c17c653bf5087fe5f6049892cccea1941dff17eb4301559c5,Fearmonger
583203c9a253c97664f52d014bbbc533db8e7ec613f95c5e64cc0625d8611dd4,NonEnglish
5838c3c419e0a51b6af6d63faad6688de4ac7a6f74fbba456906e93ab4012084,Fearmonger
583bc6d5cb2bda0dac7b2b934057dd2ffcf6a3cad392ac2c3416fcf7027e3e1e,RightTroll
583da3cf70d3cadb4aa0e8c0361d91ef5167986d6d2404705ab719c7d120b71a,NonEnglish
584df8d0fce88e2a7f5870a99e4bed45409d7dedefccd2af45594361f036c39e,Unknown
5860f89ab2d44cd6d24965203492416e263c5f607b7d63518b9054fe22aac627,NonEnglish
5895e15458a53d554a1dc2f141685dde237215e6b7e47e59018053c040d115ec,Unknown
58b22b056c88ce5d327b488aafa3b59641b082c4a155011f8b277e896e2cc3ef,NonEnglish
58ba7c2a156460e97fc6b96daffed0c76cc0c2f93a52af3f5752aae7a5d37f43,NonEnglish
58ca43487b5d426f399174928f9e0d7eaf4866a61398d28b325a776a6b54a82b,Fearmonger
58eee833c336e66e197c6544bc6248b97296f8b784735aff76ef61beaabd8b48,Fearmonger
58fa70a967fb29ab4728fae9b479f0362f0e4dd451d84d8077ab2efb68112295,NonEnglish
590580fbbb91deffa3adb5d226dd1fcc4912204275c4405a2290ca9cfad3ea1a,Fearmonger
591906c0ccf544316e17d5325dd03a103901f4b89e739a321e3142ea05b8d836,RightTroll
5919e0b035d24b12928b768560a79e0235a363604ad312840237c308b09291bf,NonEnglish
5922e309d28ae5e2accc4bacf7157ad543d4b4ee50fdfeb09341b524f065673e,Fearmonger
592e0d389eff06bf3e4f41cd037cc0de88ff94bd62af6a903c2a917023d040cb,LeftTroll
59432ea4129047a6d283bdee7c2bdbfbfbd3642eaf725ec66ef623496a8ead04,Fearmonger
5954c3bbfdcb94237de959a6ebabc4cbbdca93cd042e0dacf14050bc47342e9e,LeftTroll
596608c6f8c337244f11e409ddbf8141a8dfeb59af00823d7cf3cf6f2810a7e0,Fearmonger
5968a85770fd05c921262f66166fd35acf5fb0fc6a83d671553e1c63fd38ce60,Unknown
5978aa51b381958d960864a7aa9c29dc7fbdb674ffb4fc868cd2d5688d3bb29f,Fearmonger
597a2a618d2b25e40afdffa7d72c0bff5ce333d23748180440cc35c910483480,NonEnglish
59c967115d155fe557001ac5ce2a4902a000104aa63577210a4c470c91515040,Fearmonger
59e22fdec3b7e491376c869a8eb3cf6dbf5ac32d0d83948adce0f0483b70529e,RightTroll
59e3a383ebc47d0e01512781db06318af9fcdd8f87597e232f04b8c0353c1983,Fearmonger
59f49ee956e93a989fae7f4cdff1d56f8cd6b9acba8c4652e70a701fb4796224,RightTroll
59fa0866410e872f248d476489c5a9299f1a9e63ee18a5bae123bf4f62e7ceaa,NonEnglish
59fdfd1b245a496e08101133271601f30bec7cdfce3bf7e9173bd9d185b16e14,NonEnglish
5a089103e5a0deec22bb26e2a0aaa475ee1d5af2bd9ccaa4dbb00dda8597e34f,Fearmonger
5a250d626d62987bce46948c300a4410b646872bcb10af2a77e78f8ba18bdadb,NonEnglish
5a29254b65706180293cbc1ed75b7dfd6673ff33fbed27b61911f779c23d7791,NonEnglish
5a34cdef4e52aa2b2b86f58f2d0d6ddc8b558df58d8a1666e476db95b1cbc6c7,Unknown
5a3d0133b48dea524c6e8680fe1800fdbbb60a7384da06473c42a741223fa1d0,NonEnglish
5a45c1a189ee2a9e7fc4c36da30679218b5d87c62a95b5dc188816e7cb7456df,LeftTroll
5a6b0b4f57215f02f1b9b72e3c113e5ae63dfc54b2a527781e7f2f275f68e778,Fearmonger
5a831a27627b04f7fd2d6807c88f89e8682e5dcd86233d46742143ef3d79a214,NonEnglish
5a8f945270955a70a2e610a09964ffadf4c858f3f51b6702e0a10c636e5c1bd8,RightTroll
5a99fbb6bb6bee94ace72d35d3da2a727e7b65d2d54fd4fed2ef6f72c5894e7b,NonEnglish
5ab3973c0a88be33cc7c7aa81845c3c4ae7bc9117b3cd187650e7a41c586fec2,RightTroll
5ab6291b038310cd2a90b6d382a835df3a4f50678a35b1c120c528b30556ceb9,RightTroll
5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,RightTroll
5af64fbed1881a8d85091e29c60b08c1523c4a4d819143d61f110b07dd869a3b,Unknown
5aff7e4cd7d12ef2aadee049cc36084b04d72a514eaac97adc19d312d8689286,LeftTroll
5b18dde97ea367615316f7fcc4bc9c59d157409d5e6ec1fb54d6ebead91cc658,NonEnglish
5b21745d1ec1f1cbcd9220ca00c3f6c755733aa320630bcde4c5eafc9ae97129,Unknown
5b2be24197c3c07b247d9e77ea533a0305f656790d5ddf1fbe275d2983dd885c,Unknown
5b6125dbf463398268bb36b9ce059844dc93505bd3939c2b3f81a4966ad02a91,Unknown
5b61c895f2c47ef9d8184f2c92f97d65fed63466d1d0fe000b2a6796b39550d5,RightTroll
5b73cc0d13a8c1904beebd26b73433ea538f7479e38f42e255781d6d09f6d8a8,LeftTroll
5b7f853b4a58bf121930cf4d9a022bce81a1782a1f1164f7d9596d8775085091,NonEnglish
5b85ab5bd4388d3ca4b432d2d6d771a32b35fb2ff458cfaea12904eb2ddb4ea7,NonEnglish
5b8f269d4d9e97874ef94f004f7551d653e42267bdcf18039228e09f84c35a57,Fearmonger
5ba13c02cd0add1083b1ef1a49405defeefdb119d2510f8b7f9edda4f1ae13f5,Unknown
5bd493b8768f5ab9dcc1f0f60199e288ec298be7b77c9df759e91e4fad845e4c,NonEnglish
5beea5b8ee5720d4e250d1a0fbc62168df7266dba80ec7fdb71832afe0e0d8d1,NonEnglish
5bf67e6c1bfc2acfc46c7ad98b4bae7debe49cb03ee9e040840fd420243b1b6d,Fearmonger
5c090cb1029153bbf20cdb629bb06d0b8a13b3ff002bae4fb1efa192e9b0c5d4,NonEnglish
5c09dea98d89f35530e5dcf4b8803c70314ea09f9a94337265dd7167690dd3ac,RightTroll
5c12c492f07304d8327d1a8aecf3cecccc4dfadcd54d4b36274e726fb645c548,NonEnglish
5c3124ba537bdb73ae9d8d2332a731fe27bb4163cde55dcd1138ae4722daf9fc,NonEnglish
5c63fbf7559c681d1f833679852f1ebb21cdf4d36ff35598a375e76d8abebaa0,NonEnglish
5ca56261fc5bf4f2ff982cda0bd770120bff063bffae9ff80fb96e93675780b9,Fearmonger
5cabae0aeac6932ac568a48cac2084dcf57313479366c05b28f4e4392ba4babf,NonEnglish
5cac1a0a00496938d2b6a94086c2263b0db800e2d8d7a6e10dee97647d6aa0bf,Fearmonger
5cb7b222ace8a4139a8ece60afeca86fb0b2638ed34e3224d613696ce01459ea,NonEnglish
5cc8d24a4e130193894e28489656914de87bd035b9317c454758f854e3f10bc4,Fearmonger
5ce5cf92d561b04c2e03c518de8427805478c3284f2c920ba7aa83913e3782ec,NonEnglish
5cf178339d498c5a9d17ad75ad8c098ad05f3df4a091c5674e91493b4399f43b,NonEnglish
5d2022afa66b1c1e39225a7d15d82c2e0e263b05aa96a51842cbc70036c26bae,RightTroll
5d224212c4b299369eda6d7cb107c70d579752d2b9e5eed81d7f04176743a51b,NonEnglish
5d3363ce249943ab2bc0a082c15852a9f1d48cbed83aed753580486936944994,NonEnglish
5d4603d9bc005272d4535b4cb9e15ee86fee917be4474f3b1928b8c6e24377e7,NonEnglish
5d4a74283ecbc390e33eaa2ad594b5dd43c1a619aecb416387e521fd629aee09,NonEnglish
5d6bcfe7c051f9a5a06615a73280b6f9a6e5477fcb18f58f6b3b3a8ca50ddc96,Unknown
5d7e6dc7a07f6f9c29c987795a20ab144edb743b97f50a559eac15e9f153b7a3,NonEnglish
5d907678953ecbb677cadaf1140307e730675321aa97fa9936f63113bdde6e42,HashtagGamer
5dd25ee13fcf348e24718b89bacf8da558b5a9176acc472412dac36e79424e99,Fearmonger
5e20d47c803b0c78c5439aa5f05a93b04cb6c0ab58f7350627ba1aa75ef729d0,Fearmonger
5e29fa72975e3c89bbaf6daf4829439d606c17df7871c06b90591cbe70b85485,Fearmonger
5e3bb6061187134eebb69c203433efe2304d4bf4996f499820cfc87013dfcba4,Fearmonger
5e4157702eb2a6214919d23416f42894b6ff3aac4ad1c5bd76b53e165763ee75,Newsfeed
5e531f29d8e63cbffa6b7e36838570675caf01a02a31b9f5cb48166ff793e709,RightTroll
5e832f9b18956651be452a51a64d390af15027f4da6fd2279315d12fc37f011b,NonEnglish
5e93eaa2778af147d48fbf36428fd967a43e9f551b5cdc50f408de2af9297bae,NonEnglish
5ecde45ecd8c7181405802ab96628be7b168d214928c5f7dad54d19b5032ee71,Unknown
5ed42a05e484a0c60102a870d0386bf7ac18c3145f26018cbb00e02a46c8a762,LeftTroll
5eda5b8b2a7f35e3be39aa3304c3426aece99f309dfae020ee93f824426d3375,RightTroll
5efd457007f1ef9d2bbece0280633a086965f35d655291e8622f0727fbf12e00,LeftTroll
5f434ce738946ea912e5a8ea89c179caa9a4fa4d57bbba4b8d0749a30fc8dfcc,LeftTroll
5f452585194266b94e60c99e1dd07f808ceb2b26b10cfb939c2e5ad47888be1c,LeftTroll
5f4f2846accc0c4e64361443428d6b5467603cf32b61b65db231836a87eb80ef,Fearmonger
5f566c76f92cf26e55ea6be5eb03087ad4adfea99ac8775d056166bbd19a0087,Unknown
5f5c6343cdda20e27de9016a0973ecd07630d52b443367b7f49204ff804d81c7,Fearmonger
5fa1d5e1deb6cedcd69c86851eb77a32b50a3e831c65d44443be36f07aefafb6,Fearmonger
5fa79ed17246b29dbcff8addea8a7a9a8a02ecda9e328447584fb453d86fc54e,Fearmonger
5fccf19aa849b752f5743702c7da398d5eda20afb24f1f1c66069b07d073ad89,Fearmonger
5fcfd458a4902d79ba4ab20dd31ccf066ee8c958beedd6c517903033fd24869d,NonEnglish
5fe1ff96eabcb7e57d3783801171868705c60338201c67d559f22577e769c2b8,Unknown
5fec825350c08c6ef517de1291747f3493626f5ed9652addb6eb67af34dd6d54,NonEnglish
6013ef3dd99c6899353030fe33b97a9f65497941dd9f847a73b58b30152549bc,NonEnglish
60390bf301c3c750de4ad710dad39edd44f7f2592454bbd8beacc28e5f463961,NonEnglish
60472de5327deedb8b3ca15f59f2eb5f46ac976f5c7493a53fd125c8129d8910,NonEnglish
6059425d154228585efddb25a0605cbac6913d427d742ab668a41a5c35258a04,Unknown
607178f25945f44373483f9bf3f118cc62d843fc67457a96bee152c2d490b973,Unknown
607cc144ba8692e4b1c419228e1591d45955832eee4e3782f4818ed54b9ba6b5,NonEnglish
608d2296f4543a1419d7bc50c846380d650b5afe8abc2e1c25abbf2f8aa28ce4,NonEnglish
60b4cd9233250a68302a3b51971721d9b4e807bf14c9acd2e9fae31ad4073355,Unknown
60b5ec0709ba6c15e66c198c79da93eb66963a533cab781f106e460bbaf065bc,RightTroll
60b7ca504148ef159f89853287ec45e746dff61f48669c14d0db2a45e7c7e9bc,NonEnglish
60c87e64634f39731dfa7bf534828374e6a6068afad2be770ed57af11cdb0055,NonEnglish
60c887aedff452d7a0bdd66215a82407e6e288c300eab8710a219247ebc4a9c9,NonEnglish
60f0b63e612aa72961a991ed83ad3318ccaa22f9c343ea79bb199e364cf75867,Commercial
60f4ee0c83e08dba2b3249496ae1a67f9ed53e579c626422a571cc97d4e81533,Fearmonger
61214681a7d920f62a758d1e2284b96625cb0788cefe9df3663f725aa10e3870,Fearmonger
612354bae3966139ddb9442bcd9baf31b828d36da2883af21032e716ca64a971,Fearmonger
6141c81eb363a12bb1b6bfeafa31506c81facb7ac27107fd8daeaec4c32b353b,LeftTroll
61482c504b22401de7453ab3f570327eff256786ce7e259b7123e3b1109ff78d,NonEnglish
614f89a51cf6d006a3f2e535551203421fa024824e6e07b11494a8341ea7f9cc,RightTroll
6150816cd2f3ed3c365e5bcbf53f70e885e2bdaf8eb7a1dd7c49f012c7698593,Fearmonger
61660e6388df78ee1d2285968f8cd05811a8fe9ee3a8efa30fb881a7298467c4,NonEnglish
61751eec67b2b2685fdb528a56e520254a24f51c5ee7001b5b43140ef1e86cfb,Fearmonger
618228e727579659187d37d818202a621bcef41d0e07cd99896c114d8c313970,NonEnglish
6183ad40df50200d0001e2b2e0acfcdb1d5f71ddee9495874a3b1fa2b00b6e25,RightTroll
618508e910345fc6ae4892e9ffd5b6ff6a7e43fa7c73c08b545ad1cf351d6189,Fearmonger
619609d6756b7e42bf42952a56d321de266c10afe9cb8cc7f7c695f5cab9886b,NonEnglish
619e1a6edd037f7601a3a0f5b741d066488f1ca03ed3de75ce4eacf7c1c4f2e9,Fearmonger
61e19d2e51dbf570d321bb82f99fe09188d286df81f537f181d8207de88ff8c3,Unknown
61fd58de0fba18a0d40fedb10874e5fdcd14c8b9b4494477cc6ec75f5ce962b0,NonEnglish
620135333932fb8feaf636dd77b6521a038c98f717842eb51c9777d1c8b4d09b,NonEnglish
621ab044a4b76e9209f62f625cb1f081eb56459b2cf38522dcece593e615ae86,Fearmonger
622aaa713f96089c294c0bcde5066d45935585c80f9e4561c3e6685034bfdfae,Fearmonger
6248d717624d0f552cf48455be340c329fa56f2ac46d7c5c150c2f4ba4864e4f,Fearmonger
624d06a39217fd7f6ab53422a5ba566b1b2fb689475b3ff9acc0999767ac1799,NonEnglish
625c759d1e27b44e7b1723cad8887708a7e319e33a8a457b9dd32c6ada93a036,RightTroll
626bfc38d21641fe6b86aaa1ebe074ae17045bd21e67ca86164e75b7a46dc943,NonEnglish
62a8a4bc11554dcecf870a2ee0decf558d648eaf215952f5b166c5b0a5c5da2e,Fearmonger
62b3040234817562e88e1ea87a15999c70ac1d37c18bdee8e8d0e0a85796820a,Unknown
62b9409e9539c2e2c563006a568d580ff2fb70b9c8e57ccbb099b7d03c7b3fd1,Unknown
62bdf172baedfdb7409d09611de25a0e9b660130975889e0458ace286636b2c3,NonEnglish
62eb65f63733e947c5ac2834fe4798116b720326a6cc047b704f13138d5cac3b,RightTroll
630848f54eda14dfe16446da28631cae38484cddd20cbe13863546c393219e8a,RightTroll
636750833fba7874b367845fa4ed9b47c15a6c978d2d715c97a93c0d560a1a71,LeftTroll
63716201d9cf915421eea19224e337590bdb8df9de99a6dffc811517e40a4f7f,RightTroll
637d818c682df7542a23f63ec365c69ed9c1c7524e3573923cbd939b3180231c,NonEnglish
638147920a55336b264b76b21b907d2b81a7d08ec1d483faa09aaf0a1b7f1fbb,Unknown
638310fbca52c163321bdb774e7a254a97b2c5b7e8fa5aaa2cfc7ddd432ce0db,NonEnglish
6386f51f33708598fbd17f7d95447c17bda1391173fc14021436725f5533669b,NonEnglish
63a0d3366f8f86855ede284abf02877c333b869bf276b5651f045d3a7fb63e8f,NonEnglish
63c69c785afdac5427bce7cb44bed26ece47f2c8b937f93f349bfe35a9f56e2c,NonEnglish
63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,RightTroll
63ee274af232f3856c6854f3e6422eea930377a50eeff7a435b546a747324ae0,Unknown
63f2d71b159524626838d9e899cc103fac8e0d26ad2475a098ceb23ea0986717,NonEnglish
